Image,F1,Jaccard,Recall,Precision
2285.png,0.5478221823080377,0.3772418058132344,0.3865652724968314,0.9399075500770416
1262.png,0.8829337094499295,0.7904040404040404,1.0,0.7904040404040404
2098.png,0.0,0.0,0.0,0.0
1662.png,0.9257950530035336,0.8618421052631579,0.9225352112676056,0.9290780141843972
1739.png,0.9485060394151303,0.9020556227327691,0.9959946595460614,0.9053398058252428
557.png,0.7842364532019704,0.6450567260940032,0.6627810158201499,0.9601930036188179
2718.png,0.8790020790020789,0.7841246290801187,0.8524193548387097,0.9072961373390558
2172.png,0.12410071942446042,0.06615532118887824,0.06615532118887824,1.0
2729.png,0.8375,0.7204301075268817,0.7204301075268817,1.0
361.png,0.918676388109927,0.8495850622406639,0.8495850622406639,1.0
2647.png,0.0,0.0,0.0,0.0
2489.png,0.8993477877666138,0.8171044202434337,0.8223726627981948,0.9922209257098406
822.png,0.7784577723378213,0.6372745490981964,0.9085714285714286,0.6809421841541756
2305.png,0.8065757257782441,0.6758499413833529,0.6778365667254557,0.9956822107081175
2655.png,0.6962391513982642,0.5340236686390533,0.5340236686390533,1.0
2957.png,0.8347039473684211,0.7163020465772759,0.7435897435897436,0.9512652296157451
1194.png,0.8964451313755797,0.8123249299719888,0.8285714285714286,0.9764309764309764
2198.png,0.9113070539419087,0.837065269175798,0.866370808678501,0.9611597374179431
2497.png,0.0,0.0,0.0,0.0
1867.png,0.9244249726177437,0.8594704684317719,0.8656410256410256,0.9917743830787309
2345.png,0.876057254391672,0.7794500723589002,0.9270223752151463,0.8304039469626888
1561.png,0.9173272933182333,0.8472803347280334,0.995085995085995,0.8508403361344538
3035.png,0.9235408141287961,0.8579431772709084,0.950354609929078,0.8981985756179305
2789.png,0.563338301043219,0.3921161825726141,0.3922324340349837,0.9992447129909365
593.png,0.9540000000000001,0.9120458891013384,0.9120458891013384,1.0
2190.png,0.8083158497043677,0.6782970550576184,0.6833279587229926,0.9892623716153128
12.png,0.9771970279272354,0.9554108216432866,0.9916796671866874,0.9631313131313132
580.png,0.9740566037735849,0.9494252873563218,0.9694835680751174,0.9786729857819905
2006.png,0.8382185001903311,0.7214941022280472,0.742914979757085,0.9615720524017467
1902.png,0.9011416079669663,0.8200707338638373,0.8310931899641577,0.9840848806366048
2825.png,0.8993630573248407,0.8171296296296297,0.9121447028423773,0.8869346733668342
730.png,0.9147851420247634,0.8429530201342282,0.9804839968774395,0.8573378839590444
3010.png,0.47857142857142854,0.3145539906103286,0.31504702194357365,0.995049504950495
1616.png,0.8505747126436781,0.74,0.7872340425531915,0.925
1590.png,0.856441717791411,0.7489270386266095,0.9432432432432433,0.7842696629213484
1087.png,0.0,0.0,0.0,0.0
702.png,0.849426063470628,0.7382629107981221,0.7488095238095238,0.9812792511700468
2263.png,0.9804924848097218,0.9617314930991218,0.9745708836617928,0.9864864864864865
479.png,0.861646234676007,0.7569230769230769,0.7909967845659164,0.9461538461538461
2411.png,0.8028713418001103,0.6706642066420664,0.6706642066420664,1.0
3029.png,0.0,0.0,0.0,0.0
1539.png,0.9121373109930526,0.8384673178061608,0.8617760617760618,0.96875
3001.png,0.17162872154115588,0.09386973180076628,0.09404990403071017,0.98
2503.png,0.8765556676757486,0.7802395209580838,0.915671117357695,0.8406451612903226
2403.png,0.8416801292407109,0.7266387726638772,0.774145616641902,0.9221238938053097
2429.png,0.8080451658433311,0.6779159265837774,0.6779159265837774,1.0
1795.png,0.7860696517412935,0.6475409836065574,0.6781115879828327,0.9349112426035503
2182.png,0.935131195335277,0.8781656399726215,0.886049723756906,0.9899691358024691
1542.png,0.9302055060100813,0.8695179412830736,0.918805055534278,0.9418924224577935
1520.png,0.9151138716356109,0.8435114503816794,0.8804780876494024,0.9525862068965517
246.png,0.8491321762349799,0.7378190255220418,0.9607250755287009,0.7607655502392344
250.png,0.9167397020157757,0.8462783171521036,0.9289520426287744,0.9048442906574394
607.png,0.9426934097421203,0.8915989159891599,0.9320113314447592,0.9536231884057971
2110.png,0.735440931780366,0.5815789473684211,0.5956873315363881,0.9608695652173913
2665.png,0.8413043478260869,0.726078799249531,0.7432778489116517,0.9691151919866444
1959.png,0.06666666666666667,0.034482758620689655,0.11538461538461539,0.046875
364.png,0.9213483146067415,0.8541666666666666,0.9072340425531915,0.935908691834943
2737.png,0.07936507936507936,0.04132231404958678,0.04132231404958678,1.0
162.png,0.9610194902548725,0.924963924963925,0.9385065885797951,0.9846390168970814
2372.png,0.857016769638129,0.7498069498069498,0.9247619047619048,0.7985197368421053
1475.png,0.7133333333333333,0.5544041450777202,0.981651376146789,0.5602094240837696
2216.png,0.5486610058785109,0.37803780378037805,0.37803780378037805,1.0
873.png,0.7453968253968255,0.5941295546558705,0.6039094650205762,0.9734660033167496
1094.png,0.5400372439478585,0.36989795918367346,0.36989795918367346,1.0
3060.png,0.6675367047308319,0.5009794319294809,0.5084493041749503,0.9715099715099715
1638.png,0.9551934826883911,0.9142300194931774,0.9730290456431535,0.938
1748.png,0.8712328767123289,0.7718446601941747,1.0,0.7718446601941747
947.png,0.9030883919062832,0.8233009708737864,0.8249027237354085,0.9976470588235294
1374.png,0.8822553897180764,0.7893175074183977,0.9925373134328358,0.7940298507462686
1671.png,0.0,0.0,0.0,0.0
2296.png,0.6781202627589691,0.5129969418960245,0.8330229671011794,0.5717937792927141
174.png,0.9392712550607288,0.8854961832061069,0.9027237354085603,0.9789029535864979
1868.png,0.0,0.0,0.0,0.0
2867.png,0.9346869712351946,0.8773824650571792,0.9067629678266579,0.9643854748603352
1602.png,0.9612903225806452,0.9254658385093167,0.9536,0.9691056910569106
1093.png,0.8040313549832027,0.6722846441947565,0.6877394636015326,0.967654986522911
660.png,0.969983552631579,0.9417165668662675,0.9539021431459765,0.9866164784608951
870.png,0.9639468690702088,0.9304029304029304,0.9788053949903661,0.9495327102803738
93.png,0.8120567375886524,0.6835820895522388,0.7057010785824345,0.9561586638830898
1141.png,0.9461697722567287,0.8978388998035364,0.9158316633266533,0.9785867237687366
1710.png,0.9311087190527448,0.8710976837865055,0.8808553971486762,0.9874429223744292
1098.png,0.7415946205571565,0.5893129770992367,0.9601990049751243,0.6040688575899843
2771.png,0.8700000000000001,0.7699115044247787,0.8882882882882883,0.8524495677233429
1170.png,0.9800464037122971,0.9608735213830755,0.9652650822669104,0.9952874646559849
2159.png,0.793103448275862,0.6571428571428571,0.8245283018867925,0.763986013986014
1793.png,0.7593220338983051,0.6120218579234973,0.6120218579234973,1.0
1500.png,0.9647314161692893,0.9318658280922432,0.9737130339539978,0.9559139784946237
1907.png,0.9204233633869071,0.8525780682643428,0.8689859363434493,0.9783333333333334
2654.png,0.8282186948853615,0.7068031306441902,0.7068031306441902,1.0
2831.png,0.0,0.0,0.0,0.0
2173.png,0.0,0.0,0.0,0.0
894.png,0.6884681583476765,0.5249343832020997,0.5347593582887701,0.966183574879227
1800.png,0.8405172413793104,0.724907063197026,0.724907063197026,1.0
1129.png,0.9304029304029303,0.8698630136986302,0.8698630136986302,1.0
621.png,0.7522935779816513,0.6029411764705882,0.6239130434782608,0.9471947194719472
1174.png,0.9581963363081258,0.9197475202885482,0.9340659340659341,0.9836065573770492
3042.png,0.35324074074074074,0.21450660669103178,0.5392226148409894,0.26265060240963856
879.png,0.7726920093095423,0.629582806573957,1.0,0.629582806573957
3056.png,0.7822458270106222,0.6423676012461059,0.9980638915779284,0.6431690580162196
2827.png,0.9359129383313181,0.8795454545454545,0.9626865671641791,0.9105882352941177
91.png,0.021164021164021163,0.0106951871657754,0.0106951871657754,1.0
145.png,0.9700233351283433,0.9417915650052283,0.9750992421508481,0.965
1765.png,0.6201550387596899,0.449438202247191,1.0,0.449438202247191
2249.png,0.38851674641148326,0.24109263657957244,0.24109263657957244,1.0
2548.png,0.8739837398373984,0.776173285198556,0.7823871906841339,0.9898710865561694
2964.png,0.49023199023199027,0.324706833805095,0.3252328878088295,0.9950433705080545
2486.png,0.8899124827268541,0.8016597510373444,0.8334771354616048,0.9545454545454546
964.png,0.8899755501222494,0.801762114537445,0.8035320088300221,0.9972602739726028
1316.png,0.8981481481481481,0.8151260504201681,0.8712574850299402,0.9267515923566879
954.png,0.9166666666666667,0.8461538461538461,0.9058823529411765,0.927710843373494
134.png,0.9793374877008855,0.9595115681233933,0.9815910585141354,0.9770942408376964
351.png,0.9710669077757685,0.9437609841827768,0.960644007155635,0.9817184643510055
1873.png,0.9537107880642693,0.9115173674588666,0.9508009153318078,0.9566385264773599
1646.png,0.8793774319066149,0.7847222222222222,0.7943760984182777,0.9847494553376906
629.png,0.787518573551263,0.6495098039215687,0.6513056835637481,0.9957726632221701
2428.png,0.8561224489795918,0.7484388938447815,0.7511190689346464,0.9952550415183867
2473.png,0.9121856866537718,0.8385490753911806,0.980865224625624,0.8524945770065075
1846.png,0.8324050632911393,0.7129228100607112,0.9951573849878934,0.7154046997389034
1895.png,0.877543470218276,0.7818061964403428,0.9331235247836349,0.8282122905027933
2220.png,0.8929414288779232,0.8065891472868217,0.8192913385826772,0.9811409712399811
1282.png,0.14209591474245115,0.07648183556405354,0.08154943934760449,0.5517241379310345
2368.png,0.6612903225806452,0.4939759036144578,0.5937653411880216,0.7461443553362123
535.png,0.963768115942029,0.9300699300699301,0.9611562782294489,0.9663941871026339
140.png,0.9618104667609618,0.9264305177111717,0.9537166900420757,0.9700427960057061
590.png,0.9234088457389428,0.8577154308617234,0.8629032258064516,0.9930394431554525
1296.png,0.09655172413793105,0.050724637681159424,0.050724637681159424,1.0
2920.png,0.785392696348174,0.6466227347611203,0.6726649528706083,0.9435096153846154
402.png,0.9829437776373973,0.9664596273291925,0.986892177589852,0.9790268456375839
472.png,0.9462555066079295,0.8979933110367893,0.9640933572710951,0.9290657439446367
2855.png,0.8305647840531561,0.7102272727272727,0.7440476190476191,0.9398496240601504
1515.png,0.8603174603174603,0.754874651810585,0.7900874635568513,0.9442508710801394
1247.png,0.9585185185185187,0.9203413940256046,0.9269340974212035,0.9923312883435583
2450.png,0.7163270086671351,0.558029197080292,0.6238270093839249,0.841034103410341
1333.png,0.8832891246684351,0.7909738717339667,0.7928571428571428,0.9970059880239521
1582.png,0.9209486166007905,0.8534798534798534,0.871571072319202,0.9762569832402235
1897.png,0.9424242424242424,0.8911174785100286,0.9628482972136223,0.9228486646884273
967.png,0.869287991498406,0.768796992481203,0.8147410358565738,0.9316628701594533
971.png,0.9339853300733496,0.8761467889908257,0.8761467889908257,1.0
2007.png,0.8687430478309233,0.767944936086529,0.7751861042183623,0.9879822896900696
1684.png,0.861952861952862,0.757396449704142,0.7925696594427245,0.9446494464944649
189.png,0.978340825500613,0.9576,0.9684466019417476,0.9884393063583815
36.png,0.8812095032397408,0.7876447876447876,0.7876447876447876,1.0
55.png,0.791970802919708,0.6555891238670695,0.6555891238670695,1.0
2898.png,0.9469835466179158,0.8993055555555556,0.9228028503562945,0.9724655819774718
157.png,0.9808039376538146,0.9623309723116549,0.9910477453580901,0.9707697304319585
3004.png,0.0,0.0,0.0,0.0
1275.png,0.9375,0.8823529411764706,0.9398496240601504,0.9351620947630923
2343.png,0.9231598813696414,0.85728592889334,0.8624685138539043,0.9930394431554525
434.png,0.9241379310344827,0.8589743589743589,0.9985096870342772,0.8600770218228498
149.png,0.9650582362728786,0.932475884244373,0.9709821428571429,0.9592061742006616
87.png,0.9723849372384937,0.9462540716612378,0.9493464052287581,0.9965694682675815
2553.png,0.8755020080321285,0.7785714285714286,0.7785714285714286,1.0
1641.png,0.8836789900811541,0.7915993537964459,0.9441233140655106,0.8305084745762712
1943.png,0.8748681156362101,0.777569392348087,0.8724747474747475,0.8772746508675413
2618.png,0.7745830937320299,0.6320976067573909,0.7153478491768455,0.8445141065830721
981.png,0.597517730496454,0.42604298356510745,0.4440052700922266,0.9132791327913279
1729.png,0.8623751387347391,0.7580487804878049,0.7904374364191251,0.9487179487179487
2911.png,0.8398058252427184,0.7238493723849372,0.7734724292101341,0.9185840707964602
2250.png,0.5921052631578948,0.4205607476635514,0.42235494880546076,0.99
1271.png,0.6703296703296703,0.5041322314049587,0.6853932584269663,0.6559139784946236
1630.png,0.9359550561797753,0.8796198521647307,0.94874715261959,0.9235033259423503
1927.png,0.0,0.0,0.0,0.0
1103.png,0.6480938416422287,0.4793926247288503,0.4857142857142857,0.973568281938326
213.png,0.9603665521191295,0.9237549581313353,0.9610270518110958,0.9597069597069597
1656.png,0.887780548628429,0.7982062780269058,0.9368421052631579,0.8436018957345972
2588.png,0.7748279252704032,0.6324237560192616,0.9609756097560975,0.6490939044481054
2274.png,0.8619647355163728,0.7574147853032315,0.7976689976689977,0.9375342465753425
849.png,0.9388111888111889,0.8846787479406919,0.8994974874371859,0.9817184643510055
2986.png,0.7109768378650554,0.5515625,0.5903010033444817,0.8936708860759494
1588.png,0.44800596347372346,0.2886647454370797,0.28880345987506006,0.9983388704318937
2688.png,0.0,0.0,0.0,0.0
1234.png,0.7830045523520486,0.6433915211970075,0.9923076923076923,0.6466165413533834
745.png,0.8901082152110958,0.8019774787146389,0.8077455048409405,0.991174473862865
387.png,0.9758372191606614,0.9528145695364238,0.9922413793103448,0.9599666388657214
103.png,0.9373401534526854,0.8820697954271961,0.982573726541555,0.8960880195599022
1742.png,0.8783269961977186,0.7830508474576271,0.9545454545454546,0.8133802816901409
636.png,0.9834850016852039,0.9675066312997348,0.9858108108108108,0.9811701412239409
2763.png,0.8409090909090909,0.7254901960784313,0.7404591995035681,0.9728903383611904
1446.png,0.9551098376313276,0.9140767824497258,0.9861932938856016,0.9259259259259259
2342.png,0.941620679639849,0.889681668496158,0.9030640668523677,0.9836165048543689
2494.png,0.9351535836177475,0.8782051282051282,0.9210084033613445,0.949740034662045
2390.png,0.8712210443659207,0.7718260869565218,0.7772329246935201,0.9910674408217954
2709.png,0.0,0.0,0.0,0.0
2604.png,0.9466865969108123,0.8987701040681173,0.95,0.9433962264150944
412.png,0.9685767097966729,0.9390681003584229,0.9401913875598086,0.9987293519695044
1097.png,0.8229426433915212,0.6991525423728814,0.9593023255813954,0.7205240174672489
1311.png,0.9139710942876808,0.8415716096324461,0.8523748395378691,0.9851632047477745
2081.png,0.6397919375812744,0.47036328871892924,0.9959514170040485,0.47126436781609193
132.png,0.9719051799824407,0.9453458582408198,0.9617723718505647,0.9822537710736469
186.png,0.35384615384615387,0.21495327102803738,0.3484848484848485,0.359375
1330.png,0.8589743589743589,0.7528089887640449,0.9640287769784173,0.7745664739884393
1523.png,0.8644338118022328,0.7612359550561798,0.8713826366559485,0.8575949367088608
2401.png,0.6024896265560166,0.4311163895486936,0.4311163895486936,1.0
657.png,0.9346446700507614,0.8773079213817748,0.9583604424202993,0.9120743034055727
29.png,0.9320817228050802,0.8728024819027922,0.9398663697104677,0.9244249726177437
2579.png,0.7829021372328459,0.6432532347504621,0.7145790554414785,0.8656716417910447
2521.png,0.605544747081712,0.43425183118242067,0.6316590563165906,0.5815039701074264
640.png,0.930728241563055,0.8704318936877077,0.8851351351351351,0.9812734082397003
2058.png,0.0,0.0,0.0,0.0
1981.png,0.9416195856873824,0.8896797153024911,0.9363295880149812,0.946969696969697
2091.png,0.531480677377334,0.3619160260201064,0.46986564299424183,0.6116941529235382
1204.png,0.9072580645161291,0.8302583025830258,0.9146341463414634,0.9
2451.png,0.3897581792318634,0.2420494699646643,0.25914249684741486,0.7858508604206501
523.png,0.8770764119601329,0.7810650887573964,0.7810650887573964,1.0
1393.png,0.9397590361445785,0.8863636363636364,0.9616438356164384,0.918848167539267
301.png,0.9785186458154321,0.9579407806191117,0.9680380822849372,0.9892286309937457
1477.png,0.8333333333333333,0.7142857142857143,0.9859154929577465,0.7216494845360825
2590.png,0.7175572519083969,0.5595238095238095,0.5595238095238095,1.0
1461.png,0.8085808580858086,0.6786703601108033,0.7915993537964459,0.8263069139966274
1145.png,0.9415094339622643,0.8894830659536542,0.895870736086176,0.9920477137176938
1312.png,0.9352989352989353,0.8784615384615385,0.9422442244224423,0.9284552845528455
763.png,0.9438470728793308,0.8936651583710408,0.9729064039408867,0.9164733178654292
2160.png,0.859876965140123,0.7541966426858513,0.7765432098765432,0.9632465543644717
2468.png,0.7336860670194003,0.5793871866295265,0.6046511627906976,0.9327354260089686
2312.png,0.8980222496909765,0.8149186763881099,0.8153759820426487,0.9993122420907841
1707.png,0.94662638469285,0.8986615678776291,0.9306930693069307,0.9631147540983607
248.png,0.9364161849710982,0.8804347826086957,0.9387417218543046,0.9341021416803954
441.png,0.9674185463659148,0.9368932038834952,0.9780405405405406,0.9570247933884297
2853.png,0.8870588235294118,0.7970401691331924,0.8213507625272332,0.9641943734015346
793.png,0.7510023503387252,0.6012840380783706,0.6089686098654709,0.9794446447890371
716.png,0.7420814479638008,0.5899280575539568,0.6791501620453727,0.8178664353859497
896.png,0.2895805142083897,0.16930379746835442,0.16930379746835442,1.0
1251.png,0.9714285714285715,0.9444444444444444,0.95625,0.9870967741935484
1071.png,0.9186602870813397,0.8495575221238938,0.8727272727272727,0.9696969696969697
1714.png,0.4154302670623145,0.26217228464419473,0.26217228464419473,1.0
2818.png,0.8479467258601554,0.7360308285163777,1.0,0.7360308285163777
2230.png,0.0,0.0,0.0,0.0
1665.png,0.0,0.0,0.0,0.0
2822.png,0.8733727810650888,0.7752100840336135,0.9485861182519281,0.8092105263157895
2854.png,0.3151862464183381,0.1870748299319728,0.8384146341463414,0.19407198306280876
2015.png,0.8616429894996911,0.7569180683667933,0.9775753328661527,0.7702926559911651
2685.png,0.8653624856156502,0.7626774847870182,0.7626774847870182,1.0
1309.png,0.9278350515463918,0.8653846153846154,0.9936908517350158,0.8701657458563536
589.png,0.8547368421052631,0.7463235294117647,0.7546468401486989,0.9854368932038835
922.png,0.9737914967967385,0.9489216799091941,0.9698375870069605,0.9777777777777777
2279.png,0.0,0.0,0.0,0.0
2415.png,0.0,0.0,0.0,0.0
1789.png,0.5777777777777777,0.40625,0.40625,1.0
1276.png,0.9847198641765704,0.9698996655518395,0.9852774631936579,0.9841628959276018
1991.png,0.8285219399538107,0.7072449482503697,0.8836206896551724,0.779891304347826
215.png,0.8980382659239524,0.814945054945055,0.8883564925730714,0.9079333986287953
663.png,0.9659722222222222,0.9341840161182001,0.9348118279569892,0.9992816091954023
2611.png,0.0,0.0,0.0,0.0
1149.png,0.9497354497354497,0.9042821158690176,0.9276485788113695,0.9728997289972899
2660.png,0.9249431387414707,0.8603667136812412,0.9667194928684627,0.8866279069767442
251.png,0.8924302788844621,0.8057553956834532,0.8205128205128205,0.9781659388646288
1231.png,0.8220551378446116,0.6978723404255319,0.7130434782608696,0.9704142011834319
2675.png,0.7058823529411765,0.5454545454545454,0.6876923076923077,0.7250608272506083
1879.png,0.7446457990115322,0.5931758530183727,0.6208791208791209,0.9300411522633745
1345.png,0.8444444444444443,0.7307692307692307,0.7307692307692307,1.0
2164.png,0.9291160689070885,0.8676160337552743,0.8761651131824234,0.9888788698527202
2302.png,0.5932773109243697,0.4217443249701314,0.8609756097560975,0.45256410256410257
2630.png,0.5747126436781609,0.4032258064516129,0.4032258064516129,1.0
1067.png,0.7448132780082989,0.5933884297520661,0.7557894736842106,0.7341513292433538
1002.png,0.9261939218523878,0.862533692722372,0.8938547486033519,0.960960960960961
308.png,0.9730753050063105,0.9475624743957395,0.9621464226289518,0.9842553191489362
324.png,0.7833962264150943,0.6439205955334988,0.9719101123595506,0.6561314791403287
1235.png,0.8977099236641222,0.814404432132964,0.9702970297029703,0.8352272727272727
153.png,0.967948717948718,0.937888198757764,0.9767141009055628,0.9593392630241423
1810.png,0.7697841726618705,0.6257309941520468,0.9953488372093023,0.6275659824046921
1401.png,0.894894894894895,0.8097826086956522,0.8232044198895028,0.9802631578947368
1861.png,0.9056484695487536,0.8275663206459054,0.8696969696969697,0.9447004608294931
2197.png,0.7313109425785482,0.5764304013663536,0.9754335260115607,0.5849220103986135
709.png,0.7503974562798092,0.6005089058524173,0.6941176470588235,0.8166089965397924
2080.png,0.0,0.0,0.0,0.0
1768.png,0.9336437718277067,0.8755458515283843,0.929316338354577,0.9380116959064327
353.png,0.8713826366559485,0.7720797720797721,0.7720797720797721,1.0
181.png,0.9801816680429398,0.9611336032388664,0.9850622406639005,0.9753492193919474
1801.png,0.8759493670886075,0.7792792792792793,0.7828054298642534,0.9942528735632183
865.png,0.0,0.0,0.0,0.0
2378.png,0.8353537579898611,0.7172596517789553,0.8926048045219029,0.7850041425020713
605.png,0.9501915708812261,0.9051094890510949,0.9309309309309309,0.9702660406885759
2148.png,0.9234285714285714,0.8577494692144374,0.9528301886792453,0.8957871396895787
940.png,0.9256342957130359,0.8615635179153095,0.9670932358318098,0.8875838926174496
545.png,0.9686746987951808,0.9392523364485982,0.9737024221453288,0.9636986301369863
217.png,0.9069031032298924,0.8296639629200464,0.8983688833124216,0.9156010230179028
980.png,0.0,0.0,0.0,0.0
888.png,0.7428095039599834,0.5908488063660478,0.5908488063660478,1.0
407.png,0.94988344988345,0.904550499445061,0.9106145251396648,0.9926918392204629
1566.png,0.7781350482315113,0.6368421052631579,0.6470588235294118,0.9758064516129032
2830.png,0.6373983739837399,0.4677804295942721,1.0,0.4677804295942721
1841.png,0.0,0.0,0.0,0.0
2790.png,0.6009615384615384,0.42955326460481097,0.4315304948216341,0.9894459102902374
2847.png,0.8140257434531736,0.686377245508982,0.8834296724470135,0.7547325102880659
1084.png,0.9043250327653997,0.8253588516746412,0.9942363112391931,0.8293269230769231
1723.png,0.9247706422018348,0.8600682593856656,0.9767441860465116,0.8780487804878049
2454.png,0.7447757689598498,0.5933408155630377,0.5951219512195122,0.9949811794228356
1611.png,0.9036860879904876,0.824295010845987,0.9571788413098237,0.8558558558558559
1363.png,0.9586056644880174,0.9205020920502092,0.9322033898305084,0.9865470852017937
2717.png,0.84910013844024,0.7377706495589414,0.9808102345415778,0.7485760781122864
33.png,0.857976653696498,0.7512776831345827,0.7889087656529516,0.9402985074626866
2496.png,0.0,0.0,0.0,0.0
2169.png,0.7017001545595054,0.5404761904761904,0.6358543417366946,0.7827586206896552
2222.png,0.7032258064516129,0.5422885572139303,0.6181474480151229,0.8154613466334164
1146.png,0.9689781021897811,0.9398230088495575,0.9584837545126353,0.9797047970479705
1893.png,0.4996704021094266,0.3330404217926186,0.5368271954674221,0.46732429099876693
2499.png,0.0,0.0,0.0,0.0
1236.png,0.84310618066561,0.7287671232876712,0.9568345323741008,0.7535410764872521
1250.png,0.9332042594385285,0.8747731397459165,0.9043151969981238,0.964
2923.png,0.9050925925925926,0.8266384778012685,0.9974489795918368,0.8283898305084746
1591.png,0.9088729016786571,0.832967032967033,0.8855140186915887,0.9334975369458128
1894.png,0.3297872340425532,0.19745222929936307,0.33022636484687085,0.3293492695883134
107.png,0.9591060389919164,0.9214253083599817,0.9706448508180944,0.9478383458646616
1675.png,0.8361581920903954,0.7184466019417476,0.9024390243902439,0.7789473684210526
429.png,0.9695885509838998,0.9409722222222222,0.966131907308378,0.9730700179533214
344.png,0.9529983792544571,0.9102167182662538,0.9230769230769231,0.9849246231155779
2667.png,0.883984491500149,0.792089791555318,0.798921832884097,0.9893190921228304
367.png,0.967741935483871,0.9375,0.9650735294117647,0.9704251386321626
